timestamp,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind_speed,wind_deg,clouds,precipitation
2023-06-04 19:00:00+00:00,66.58688354492188,15.5,35.70000076293945,35.0,13.5,14.899999618530273,303.0,28.25,89.99072265625,1001.5067138671875,3.125699626074897,262.647705078125,18.0,0.0
2023-06-04 20:00:00+00:00,66.72872161865234,15.699999809265137,36.099998474121094,38.0,11.300000190734863,14.800000190734863,263.0,27.950000762939453,91.57759094238281,1000.8056030273438,2.8460499975416393,251.56495666503906,14.0,0.0
2023-06-04 21:00:00+00:00,66.89716339111328,15.699999809265137,36.20000076293945,41.0,8.699999809265137,14.5,218.0,27.700000762939453,93.19847106933594,1000.4036254882812,3.5468294885423446,248.49850463867188,22.0,0.0
2023-06-04 22:00:00+00:00,67.06560516357422,15.399999618530273,35.70000076293945,43.0,6.800000190734863,13.800000190734863,194.0,27.5,94.017333984375,1000.50048828125,2.973213725619846,250.34608459472656,34.0,0.0
2023-06-04 23:00:00+00:00,67.21631622314453,14.800000190734863,35.29999923706055,45.0,5.199999809265137,12.899999618530273,175.0,27.399999618530273,94.29084014892578,1000.8975219726562,2.11896194352044,250.70985412597656,37.0,0.0
2023-06-05 00:00:00+00:00,67.29609680175781,14.100000381469727,35.70000076293945,48.0,4.599999904632568,11.899999618530273,172.0,27.049999237060547,95.96266174316406,1000.6937255859375,2.0099751154581704,264.28948974609375,40.0,0.0
2023-06-05 01:00:00+00:00,67.2606430053711,13.600000381469727,35.0,48.0,6.800000190734863,12.100000381469727,203.0,27.299999237060547,95.1251220703125,1001.0955810546875,1.8027755949232314,250.55987548828125,37.0,0.0
2023-06-05 02:00:00+00:00,67.1276626586914,13.600000381469727,36.400001525878906,48.0,9.899999618530273,12.5,248.0,28.600000381469727,85.61119842529297,1001.7105712890625,3.6687872144911022,252.55271911621094,29.0,0.0
2023-06-05 03:00:00+00:00,66.90603637695312,14.100000381469727,39.599998474121094,52.0,12.600000381469727,12.800000190734863,296.0,29.899999618530273,76.63907623291016,1002.0266723632812,4.1436698701646595,250.25306701660156,28.0,0.0
2023-06-05 04:00:00+00:00,66.56915283203125,15.600000381469727,43.099998474121094,62.0,12.100000381469727,12.800000190734863,312.0,31.299999237060547,68.8694076538086,1002.3443603515625,4.933558570014106,252.2994842529297,24.0,0.0
2023-06-05 05:00:00+00:00,66.13475036621094,17.899999618530273,47.099998474121094,77.0,10.300000190734863,12.600000381469727,318.0,32.45000076293945,63.37773895263672,1002.3594360351562,5.385164154900445,254.93145751953125,18.0,0.0
2023-06-05 06:00:00+00:00,65.61170959472656,20.399999618530273,50.79999923706055,93.0,8.199999809265137,12.300000190734863,316.0,33.5,59.56591796875,1002.0744018554688,5.685947206285265,246.1398162841797,6.0,0.0
2023-06-05 07:00:00+00:00,65.0,21.799999237060547,52.400001525878906,100.0,7.300000190734863,11.899999618530273,304.0,33.95000076293945,58.96006774902344,1001.4827880859375,6.809551980760363,240.04647827148438,4.0,0.0
2023-06-05 08:00:00+00:00,64.22872924804688,23.100000381469727,51.900001525878906,105.0,6.599999904632568,11.5,285.0,34.150001525878906,58.48014450073242,1000.8876953125,7.736924489339192,243.1038360595703,3.0,0.0
2023-06-05 09:00:00+00:00,63.45744705200195,21.5,47.400001525878906,105.0,6.699999809265137,11.199999809265137,267.0,34.04999923706055,59.33580780029297,999.7908935546875,8.27345159318712,243.4350128173828,3.0,0.0
2023-06-05 10:00:00+00:00,62.66844177246094,19.0,42.400001525878906,97.0,7.900000095367432,11.300000190734863,266.0,33.79999923706055,60.52965545654297,999.0904541015625,8.46935643090142,247.06787109375,2.0,0.0
2023-06-05 11:00:00+00:00,61.95922088623047,17.600000381469727,39.29999923706055,84.0,9.800000190734863,11.699999809265137,272.0,33.349998474121094,63.00450897216797,999.1841430664062,7.766594886779785,258.1113586425781,2.0,0.0
2023-06-05 12:00:00+00:00,61.462764739990234,19.399999618530273,43.900001525878906,67.0,14.600000381469727,14.0,320.0,32.150001525878906,65.62673950195312,998.9692993164062,7.789736323886447,240.8026123046875,1.0,0.0
2023-06-05 13:00:00+00:00,61.143619537353516,18.0,40.400001525878906,56.0,18.100000381469727,14.600000381469727,350.0,31.350000381469727,68.26502990722656,999.0581665039062,5.008991559346517,243.94656372070312,0.0,0.0
2023-06-05 14:00:00+00:00,61.090423583984375,17.100000381469727,37.400001525878906,40.0,23.0,15.5,392.0,29.850000381469727,79.88135528564453,999.2373657226562,5.515433417426215,224.99989318847656,1.0,0.0
2023-06-05 15:00:00+00:00,61.01063919067383,16.200000762939453,34.5,25.0,27.0,16.399999618530273,428.0,29.149999618530273,82.19271087646484,999.6263427734375,4.940647549099392,234.05780029296875,3.0,0.0
2023-06-05 16:00:00+00:00,60.84220504760742,15.5,31.799999237060547,24.0,25.799999237060547,16.5,423.0,29.149999618530273,83.41847229003906,1000.1243286132812,4.827007187737359,230.04251098632812,8.0,0.0
2023-06-05 17:00:00+00:00,60.656036376953125,15.100000381469727,30.5,27.0,22.5,16.299999237060547,402.0,28.899999618530273,85.64068603515625,1000.4200439453125,4.5343134138319225,228.57643127441406,8.0,0.0
2023-06-05 18:00:00+00:00,60.51418685913086,14.699999809265137,29.5,33.0,17.600000381469727,15.899999618530273,359.0,28.5,88.69197082519531,1000.9122924804688,3.182766172620985,223.72705078125,2.0,0.0
2023-06-05 19:00:00+00:00,60.407806396484375,14.100000381469727,28.399999618530273,37.0,14.199999809265137,15.5,312.0,28.299999237060547,89.99424743652344,1000.5114135742188,3.640055126614041,232.81521606445312,1.0,0.0
2023-06-05 20:00:00+00:00,60.28369140625,14.0,28.0,41.0,10.600000381469727,15.0,255.0,28.200000762939453,90.2530288696289,999.5142822265625,4.393176502651638,221.3085174560547,0.0,0.0
2023-06-05 21:00:00+00:00,60.13298034667969,13.600000381469727,27.5,47.0,6.699999809265137,14.100000381469727,193.0,28.0,90.50615692138672,999.1130981445312,3.96988656785753,229.08570861816406,0.0,0.0
2023-06-05 22:00:00+00:00,59.946815490722656,13.100000381469727,27.0,50.0,4.800000190734863,13.100000381469727,166.0,27.649999618530273,92.9215316772461,999.4071044921875,3.023243215348985,235.78424072265625,0.0,0.0
2023-06-05 23:00:00+00:00,59.7429084777832,12.5,26.399999618530273,53.0,3.5,11.800000190734863,149.0,27.700000762939453,92.10508728027344,999.3081665039062,3.8209941652086044,222.87889099121094,2.0,0.0
2023-06-06 00:00:00+00:00,59.53901290893555,11.800000190734863,25.899999618530273,56.0,3.4000000953674316,11.0,151.0,28.0,92.93919372558594,999.212646484375,5.0,216.86997985839844,9.0,0.0
2023-06-06 01:00:00+00:00,59.335113525390625,11.699999809265137,27.0,56.0,5.400000095367432,10.699999809265137,179.0,28.200000762939453,91.32317352294922,999.6138916015625,5.515433417426215,224.99989318847656,21.0,0.0
2023-06-06 02:00:00+00:00,59.16667175292969,12.399999618530273,30.200000762939453,56.0,8.300000190734863,10.300000190734863,218.0,29.299999237060547,83.68206787109375,1000.0269775390625,6.720119052463107,233.47105407714844,16.0,0.0
2023-06-06 03:00:00+00:00,59.06028747558594,13.800000190734863,33.400001525878906,60.0,11.199999809265137,10.300000190734863,270.0,30.5,76.50238037109375,1000.5408325195312,7.289718521965875,243.08352661132812,19.0,0.0
2023-06-06 04:00:00+00:00,59.033687591552734,16.0,36.70000076293945,70.0,11.5,11.300000190734863,306.0,31.700000762939453,70.81248474121094,1000.4573364257812,7.523961597018771,246.5014190673828,5.0,0.0
2023-06-06 05:00:00+00:00,59.069149017333984,19.700000762939453,42.70000076293945,84.0,11.0,12.899999618530273,342.0,32.849998474121094,66.35675048828125,1000.472412109375,8.077747027079264,254.93145751953125,16.0,0.0
2023-06-06 06:00:00+00:00,59.22872543334961,23.899999618530273,50.79999923706055,100.0,10.100000381469727,14.399999618530273,370.0,33.849998474121094,62.18244171142578,999.8880004882812,7.9812277687920465,254.7448272705078,1.0,0.0
2023-06-06 07:00:00+00:00,59.53900909423828,27.5,57.0,109.0,9.300000190734863,14.399999618530273,363.0,34.75,57.92500305175781,999.4014892578125,8.319856325785318,256.79888916015625,0.0,0.0
2023-06-06 08:00:00+00:00,60.0443229675293,27.799999237060547,57.20000076293945,116.0,8.300000190734863,13.899999618530273,340.0,35.25,55.3441276550293,998.51171875,8.39345031314426,254.8046875,0.0,0.0
2023-06-06 09:00:00+00:00,60.46099090576172,26.299999237060547,52.900001525878906,117.0,8.300000190734863,13.5,318.0,35.25,55.17927551269531,997.5156860351562,8.411896493699816,251.99574279785156,0.0,0.0
2023-06-06 10:00:00+00:00,60.88652801513672,24.100000381469727,47.400001525878906,109.0,9.699999809265137,13.699999809265137,318.0,34.650001525878906,58.24755859375,996.8106689453125,8.287339740329319,250.25306701660156,0.0,0.0
2023-06-06 11:00:00+00:00,61.33865737915039,21.899999618530273,43.79999923706055,94.0,12.0,14.199999809265137,325.0,34.25,58.328914642333984,996.4073486328125,7.762086656358507,248.06146240234375,0.0,0.0
2023-06-06 12:00:00+00:00,61.7198600769043,19.100000381469727,37.5,76.0,19.100000381469727,18.100000381469727,397.0,32.400001525878906,66.86026000976562,996.4825439453125,6.363960901896158,224.99989318847656,0.0,0.0
2023-06-06 13:00:00+00:00,61.69326400756836,18.600000381469727,36.70000076293945,60.0,23.399999618530273,18.799999237060547,431.0,31.299999237060547,73.08746337890625,996.2688598632812,6.0108232498168945,224.3260498046875,2.0,0.0
2023-06-06 14:00:00+00:00,61.74645233154297,18.200000762939453,35.900001525878906,38.0,29.5,19.799999237060547,480.0,30.399999618530273,79.48401641845703,996.8546752929688,5.161395072937012,215.5377655029297,0.0,0.0
2023-06-06 15:00:00+00:00,61.84396743774414,17.600000381469727,34.900001525878906,15.0,35.79999923706055,21.899999618530273,544.0,29.600000381469727,82.7332992553711,997.3419799804688,4.964876704745822,207.59719848632812,0.0,0.0
2023-06-06 16:00:00+00:00,61.96808624267578,17.299999237060547,34.70000076293945,9.0,37.79999923706055,24.899999618530273,597.0,29.399999618530273,85.18659973144531,997.9367065429688,4.1436698701646595,199.74693298339844,1.0,0.0
2023-06-06 17:00:00+00:00,62.127655029296875,17.799999237060547,35.20000076293945,9.0,38.400001525878906,28.700000762939453,651.0,29.25,87.4576416015625,998.9307250976562,3.2756678263346353,211.263671875,0.0,0.0
2023-06-06 18:00:00+00:00,62.36702346801758,18.399999618530273,36.70000076293945,12.0,36.29999923706055,31.700000762939453,666.0,28.899999618530273,89.77228546142578,999.1253051757812,3.395585219065348,193.62701416015625,1.0,0.0
2023-06-06 19:00:00+00:00,62.69503402709961,18.200000762939453,36.29999923706055,17.0,31.5,31.0,595.0,28.649999618530273,90.01875305175781,998.9226684570312,3.5468294885423446,201.50149536132812,4.0,0.0
2023-06-06 20:00:00+00:00,63.05851364135742,16.799999237060547,34.099998474121094,24.0,24.5,28.600000381469727,477.0,28.549999237060547,89.74724578857422,998.52294921875,4.272001584370931,200.55612182617188,0.0,0.0
2023-06-06 21:00:00+00:00,63.30673599243164,15.300000190734863,32.20000076293945,33.0,16.0,24.899999618530273,335.0,28.450000762939453,90.27013397216797,997.8243408203125,4.716990258958605,201.12478637695312,0.0,0.0
2023-06-06 22:00:00+00:00,63.45744323730469,14.399999618530273,31.799999237060547,39.0,11.199999809265137,22.100000381469727,265.0,28.25,91.3262710571289,997.6226196289062,4.134005440606011,212.1522674560547,0.0,0.0
2023-06-06 23:00:00+00:00,63.57269287109375,14.100000381469727,32.20000076293945,44.0,7.099999904632568,18.899999618530273,208.0,28.149999618530273,91.32015228271484,997.421875,4.341658486260308,208.92633056640625,0.0,0.0
2023-06-07 00:00:00+00:00,63.71453857421875,13.899999618530273,33.20000076293945,51.0,3.9000000953674316,13.0,162.0,28.649999618530273,90.28376770019531,997.4287719726562,4.884669515821669,202.8905792236328,0.0,0.0
2023-06-07 01:00:00+00:00,63.90071105957031,14.600000381469727,34.29999923706055,52.0,6.199999809265137,12.800000190734863,196.0,28.799999237060547,89.76515197753906,998.0281982421875,4.973932372199164,210.17343139648438,0.0,0.0
2023-06-07 02:00:00+00:00,64.15779876708984,15.899999618530273,38.400001525878906,54.0,9.5,12.600000381469727,244.0,29.799999237060547,85.47740173339844,998.4400024414062,4.992994732326931,212.73521423339844,0.0,0.0
2023-06-07 03:00:00+00:00,64.46808624267578,17.899999618530273,42.5,59.0,12.699999809265137,12.699999809265137,304.0,31.0,77.25814819335938,998.7547607421875,5.903388129340278,218.81138610839844,0.0,0.0
2023-06-07 04:00:00+00:00,64.83155822753906,20.100000381469727,45.400001525878906,67.0,13.0,13.5,338.0,32.150001525878906,70.05974578857422,998.7700805664062,6.370243496365017,222.4551544189453,0.0,0.0
2023-06-07 05:00:00+00:00,65.19503021240234,22.799999237060547,48.400001525878906,77.0,12.300000190734863,14.699999809265137,368.0,33.099998474121094,65.43052673339844,998.6830444335938,6.5069188012017145,226.2452850341797,0.0,0.0
2023-06-07 06:00:00+00:00,65.46985626220703,25.799999237060547,51.79999923706055,91.0,11.300000190734863,16.0,395.0,33.849998474121094,62.552494049072266,998.5931396484375,6.735725402832031,229.21426391601562,0.0,0.0
2023-06-07 07:00:00+00:00,65.63829040527344,28.200000762939453,54.5,105.0,10.699999809265137,16.600000381469727,399.0,34.400001525878906,61.20501708984375,998.3014526367188,6.952697436014811,229.66693115234375,0.0,0.0
2023-06-07 08:00:00+00:00,65.70035552978516,30.0,56.29999923706055,120.0,10.199999809265137,17.0,394.0,34.70000076293945,60.192752838134766,997.7077026367188,6.60681406656901,230.52757263183594,0.0,0.0
2023-06-07 09:00:00+00:00,65.89539337158203,30.200000762939453,55.79999923706055,128.0,10.300000190734863,17.200000762939453,383.0,34.79999923706055,59.85955810546875,997.111328125,6.171709166632758,229.6001739501953,0.0,0.0
2023-06-07 10:00:00+00:00,66.24113464355469,27.399999618530273,51.5,119.0,11.399999618530273,16.899999618530273,372.0,34.5,61.40848922729492,996.6095581054688,6.095900005764431,228.9910125732422,0.0,0.0
2023-06-07 11:00:00+00:00,66.53368377685547,22.799999237060547,44.5,100.0,13.100000381469727,16.299999237060547,357.0,33.95000076293945,64.07290649414062,996.3035278320312,6.087692048814562,227.66305541992188,0.0,0.0
2023-06-07 12:00:00+00:00,66.61347198486328,24.899999618530273,52.599998474121094,77.0,16.899999618530273,17.0,368.0,32.5,68.89159393310547,996.981689453125,5.507267846001519,209.35765075683594,0.0,0.0
2023-06-07 13:00:00+00:00,67.12765502929688,22.100000381469727,48.0,61.0,20.899999618530273,17.899999618530273,398.0,31.350000381469727,74.84487915039062,996.7674560546875,5.008991559346517,206.05343627929688,0.0,0.0
2023-06-07 14:00:00+00:00,67.43794250488281,20.399999618530273,44.20000076293945,39.0,26.399999618530273,19.100000381469727,441.0,30.5,80.2029800415039,997.0549926757812,6.139217482672797,192.22511291503906,0.0,0.0
2023-06-07 15:00:00+00:00,67.63298034667969,19.0,41.29999923706055,18.0,30.600000381469727,20.100000381469727,470.0,29.649999618530273,82.9835205078125,997.7409057617188,5.724508497450087,199.38461303710938,2.0,0.0
2023-06-07 16:00:00+00:00,67.75709533691406,17.600000381469727,39.0,16.0,28.5,19.799999237060547,450.0,29.700000762939453,82.98920440673828,998.7376098632812,5.646237267388238,202.93212890625,47.0,0.0
2023-06-07 17:00:00+00:00,67.78369140625,16.5,36.79999923706055,21.0,23.799999237060547,18.899999618530273,407.0,29.549999237060547,84.20439910888672,999.8312377929688,5.110772450764974,210.5791473388672,17.0,0.0
2023-06-07 18:00:00+00:00,67.66844177246094,15.399999618530273,34.5,29.0,17.200000762939453,17.200000762939453,340.0,29.25,86.1810302734375,1000.1258544921875,4.675467809041341,221.53167724609375,15.0,0.0
2023-06-07 19:00:00+00:00,67.40248107910156,14.0,32.099998474121094,33.0,13.100000381469727,15.399999618530273,285.0,29.100000381469727,87.44464111328125,999.924560546875,3.8587562243143716,211.2183380126953,19.0,0.0
2023-06-07 20:00:00+00:00,67.03013610839844,13.899999618530273,31.299999237060547,38.0,9.100000381469727,13.199999809265137,225.0,28.850000381469727,88.1988754272461,999.7222290039062,3.1240998374091253,219.80552673339844,20.0,0.0
2023-06-07 21:00:00+00:00,66.7730484008789,13.699999809265137,30.700000762939453,43.0,5.0,11.0,163.0,28.600000381469727,89.22394561767578,999.1211547851562,3.7202148967319064,216.25392150878906,17.0,0.0
2023-06-07 22:00:00+00:00,66.6312026977539,13.5,30.0,45.0,3.299999952316284,10.5,141.0,28.450000762939453,88.95002746582031,998.9197998046875,3.966106308831109,213.69009399414062,16.0,0.0
2023-06-07 23:00:00+00:00,66.5514144897461,13.100000381469727,29.0,47.0,2.5,10.5,134.0,28.5,87.13467407226562,999.2191772460938,3.9051249292161727,219.80552673339844,26.0,0.0
2023-06-08 00:00:00+00:00,66.4627685546875,12.5,27.600000381469727,48.0,3.0,10.600000381469727,144.0,27.950000762939453,91.84800720214844,999.4112548828125,2.505992783440484,241.38963317871094,43.0,0.0
2023-06-08 01:00:00+00:00,66.33865356445312,12.199999809265137,27.100000381469727,47.0,5.300000190734863,10.899999618530273,179.0,28.25,89.46129608154297,999.614501953125,2.334523730807834,226.7356719970703,32.0,0.0
2023-06-08 02:00:00+00:00,66.12589263916016,12.699999809265137,28.100000381469727,46.0,8.600000381469727,11.199999809265137,229.0,29.149999618530273,82.92628479003906,1000.223876953125,3.4985711839463973,210.96368408203125,28.0,0.0
2023-06-08 03:00:00+00:00,65.84220123291016,13.899999618530273,30.299999237060547,49.0,11.600000381469727,11.699999809265137,282.0,30.350000381469727,75.1299057006836,1000.5390625,4.219004578060574,211.4295196533203,39.0,0.0
2023-06-08 04:00:00+00:00,65.48758697509766,15.5,33.099998474121094,57.0,11.300000190734863,11.899999618530273,298.0,31.399999618530273,69.5068359375,1001.0508422851562,4.837354024251302,209.7447967529297,27.0,0.0
2023-06-08 05:00:00+00:00,65.07978820800781,17.600000381469727,36.599998474121094,69.0,9.800000190734863,12.100000381469727,302.0,32.349998474121094,64.31057739257812,1001.1629638671875,5.371219317118327,208.95089721679688,20.0,0.0
2023-06-08 06:00:00+00:00,64.6187973022461,20.0,40.5,83.0,7.900000095367432,12.300000190734863,301.0,33.0,59.98987579345703,1001.2710571289062,6.05392403072781,210.80137634277344,40.0,0.0
